"","tf","confidence","target","mor"
"16216","RARB","D","TG",1
"16217","RARB","D","TGM1",1
"16218","RARB","D","THBD",1
"16219","RARB","D","THPO",1
"16220","RARB","D","TPO",1
"16221","RARG","D","HAS2",1
"16222","RARG","D","ICAM1",1
"16223","RARG","D","RARB",1
"16224","RARG","D","FGFR1",1
"16225","RARG","D","GREB1",1
"16226","RARG","D","MAPK1",1
"16227","RARG","D","SERPINF1",1
"16228","RARG","D","SMARCA2",1
"16229","RARG","D","ALPP",1
"16230","RARG","D","AMH",1
"16231","RARG","D","ARR3",1
"16232","RARG","D","BCL2",1
"16233","RARG","D","BGLAP",1
"16234","RARG","D","CCND1",1
"16235","RARG","D","CDH13",1
"16236","RARG","D","CETP",1
"16237","RARG","D","CRABP2",1
"16238","RARG","D","CYP19A1",1
"16239","RARG","D","CYP26A1",1
"16240","RARG","D","FBP2",1
"16241","RARG","D","FOLR2",1
"16242","RARG","D","FOXC1",1
"16243","RARG","D","GPRC5A",1
"16244","RARG","D","GSTP1",1
"16245","RARG","D","IBSP",1
"16246","RARG","D","IL2",1
"16247","RARG","D","INS",1
"16248","RARG","D","JUN",1
"16249","RARG","D","KHSRP",1
"16250","RARG","D","KLF5",1
"16251","RARG","D","MIF",1
"16252","RARG","D","MYC",1
"16253","RARG","D","NCOA1",1
"16254","RARG","D","NCOA3",1
"16255","RARG","D","NCOR1",1
"16256","RARG","D","NKX2-1",1
"16257","RARG","D","PLAAT4",1
"16258","RARG","D","PNRC1",1
"16259","RARG","D","POU1F1",1
"16260","RARG","D","PTHLH",1
"16261","RARG","D","RPE65",1
"16262","RARG","D","S100A8",1
"16263","RARG","D","S100A9",1
"16264","RARG","D","SFTPB",1
"16265","RARG","D","SLC5A5",1
"16266","RARG","D","SMARCA1",1
"16267","RARG","D","TFF1",1
"16268","RARG","D","TG",1
"16269","RARG","D","TGM1",1
"16270","RARG","D","THBD",1
"16271","RARG","D","THPO",1
"16272","RARG","D","TPO",1
"16273","RBPJ","C","CR2",1
"16274","RBPJ","C","FCER2",1
"16275","RBPJ","C","HES1",1
"16276","RBPJ","C","HEY1",1
"16277","RBPJ","C","HEY2",1
"16278","RBPJ","C","NFKB1",1
"16279","RBPJ","C","PTEN",-1
"16280","RBPJ","C","FNDC3B",1
"16281","RBPJ","C","WIPF1",1
"16282","RBPJ","C","AMPD3",1
"16283","RBPJ","C","ANKRD44",1
"16284","RBPJ","C","ARHGEF3",1
"16285","RBPJ","C","ASAP1",1
"16286","RBPJ","C","BCAT1",1
"16287","RBPJ","C","CASP8",1
"16288","RBPJ","C","CBLB",1
"16289","RBPJ","C","CDK17",1
"16290","RBPJ","C","CEP85L",1
"16291","RBPJ","C","CXCR4",1
"16292","RBPJ","C","DPYSL2",1
"16293","RBPJ","C","FAM167A",1
"16294","RBPJ","C","FCHSD2",1
"16295","RBPJ","C","FMNL2",1
"16296","RBPJ","C","FOXP1",1
"16297","RBPJ","C","GAS7",1
"16298","RBPJ","C","GNA12",1
"16299","RBPJ","C","GPATCH2L",1
"16300","RBPJ","C","GPCPD1",1
"16301","RBPJ","C","GSN",1
"16302","RBPJ","C","HES5",1
"16303","RBPJ","C","HEYL",1
"16304","RBPJ","C","IFNGR1",1
"16305","RBPJ","C","IL16",1
"16306","RBPJ","C","INPP4A",1
"16307","RBPJ","C","IRF8",1
"16308","RBPJ","C","LIMS1",1
"16309","RBPJ","C","LPP",1
"16310","RBPJ","C","LYST",1
"16311","RBPJ","C","MARCHF1",1
"16312","RBPJ","C","MKNK2",1
"16313","RBPJ","C","NIN",1
"16314","RBPJ","C","NSMCE2",1
"16315","RBPJ","C","NUMB",1
"16316","RBPJ","C","PAG1",1
"16317","RBPJ","C","PEX5L",1
"16318","RBPJ","C","PIK3AP1",1
"16319","RBPJ","C","PIP4K2A",1
"16320","RBPJ","C","PLEC",1
"16321","RBPJ","C","PMAIP1",1
"16322","RBPJ","C","RFX3",1
"16323","RBPJ","C","RUNX1",1
"16324","RBPJ","C","SEMA4D",1
"16325","RBPJ","C","SH3KBP1",1
"16326","RBPJ","C","SIPA1L1",1
"16327","RBPJ","C","SLC12A8",1
"16328","RBPJ","C","SNX25",1
"16329","RBPJ","C","TCF4",1
"16330","RBPJ","C","THADA",1
"16331","RBPJ","C","TNIP1",1
"16332","RBPJ","C","WWTR1",1
"16333","RBPJ","C","ZBTB38",1
"16334","REL","A","BIRC3",1
"16335","REL","A","CCL2",1
"16336","REL","A","CCL5",1
"16337","REL","A","CD40LG",1
"16338","REL","A","CRP",1
"16339","REL","A","CSF2",1
"16340","REL","A","CSRP1",1
"16341","REL","A","EPHB2",-1
"16342","REL","A","F3",1
"16343","REL","A","ICAM1",1
"16344","REL","A","IER3",1
"16345","REL","A","IFNG",1
"16346","REL","A","IL12B",1
"16347","REL","A","IL1B",1
"16348","REL","A","IL2",1
"16349","REL","A","IL2RA",1
"16350","REL","A","IL6",-1
"16351","REL","A","NFKBIA",1
"16352","REL","A","SELE",1
"16353","REL","A","TNFAIP3",1
"16354","RELA","A","ABCB1",1
"16355","RELA","A","AGER",1
"16356","RELA","A","AGT",1
"16357","RELA","A","AKT1",-1
"16358","RELA","A","AMH",1
"16359","RELA","A","AR",-1
"16360","RELA","A","BAX",-1
"16361","RELA","A","BCL2",1
"16362","RELA","A","BCL2A1",1
"16363","RELA","A","BCL2L1",1
"16364","RELA","A","BCL3",1
"16365","RELA","A","BIRC2",1
"16366","RELA","A","BIRC3",1
"16367","RELA","A","BIRC5",1
"16368","RELA","A","BNIP3",-1
"16369","RELA","A","BRCA2",1
"16370","RELA","A","CCL11",1
"16371","RELA","A","CCL2",1
"16372","RELA","A","CCL20",1
"16373","RELA","A","CCL3",1
"16374","RELA","A","CCL4",1
"16375","RELA","A","CCL5",1
"16376","RELA","A","CCND1",1
"16377","RELA","A","CCR5",1
"16378","RELA","A","CD40",1
"16379","RELA","A","CD40LG",1
"16380","RELA","A","CD58",1
"16381","RELA","A","CD69",1
"16382","RELA","A","CD74",1
"16383","RELA","A","CD83",1
"16384","RELA","A","CD86",1
"16385","RELA","A","CDK4",1
"16386","RELA","A","CDK6",1
"16387","RELA","A","CDKN1A",1
"16388","RELA","A","CFLAR",1
"16389","RELA","A","CFTR",1
"16390","RELA","A","COL1A1",-1
"16391","RELA","A","COL1A2",-1
"16392","RELA","A","COL2A1",-1
"16393","RELA","A","CR2",1
"16394","RELA","A","CRHR1",1
"16395","RELA","A","CSF1",1
"16396","RELA","A","CSF2",1
"16397","RELA","A","CTSB",1
"16398","RELA","A","CXCL1",1
"16399","RELA","A","CXCL10",1
"16400","RELA","A","CXCL2",1
"16401","RELA","A","CXCL3",1
"16402","RELA","A","CXCL5",1
"16403","RELA","A","CXCL8",1
"16404","RELA","A","CXCR4",1
"16405","RELA","A","CYP3A4",1
"16406","RELA","A","DEFB4A",1
"16407","RELA","A","EBI3",1
"16408","RELA","A","EDN1",1
"16409","RELA","A","EGFR",1
"16410","RELA","A","EGR1",-1
"16411","RELA","A","ELF3",1
"16412","RELA","A","EPAS1",1
"16413","RELA","A","F3",1
"16414","RELA","A","FCGRT",1
"16415","RELA","A","FGF8",1
"16416","RELA","A","FN1",-1
"16417","RELA","A","GADD45G",1
"16418","RELA","A","GATA3",1
"16419","RELA","A","GSTP1",1
"16420","RELA","A","HDAC1",1
"16421","RELA","A","HIF1A",1
"16422","RELA","A","ICAM1",1
"16423","RELA","A","IER3",1
"16424","RELA","A","IFNA1",1
"16425","RELA","A","IFNB1",1
"16426","RELA","A","IFNG",1
"16427","RELA","A","IL10",1
"16428","RELA","A","IL12A",1
"16429","RELA","A","IL12B",1
"16430","RELA","A","IL17C",1
"16431","RELA","A","IL18",1
"16432","RELA","A","IL1A",-1
"16433","RELA","A","IL1B",1
"16434","RELA","A","IL2",1
"16435","RELA","A","IL23A",1
"16436","RELA","A","IL2RA",1
"16437","RELA","A","IL4",1
"16438","RELA","A","IL6",1
"16439","RELA","A","IRF1",1
"16440","RELA","A","IRF4",1
"16441","RELA","A","IRF7",1
"16442","RELA","A","KLK3",1
"16443","RELA","A","MAT2A",1
"16444","RELA","A","MCL1",1
"16445","RELA","A","MICA",1
"16446","RELA","A","MMP14",1
"16447","RELA","A","MMP2",1
"16448","RELA","A","MMP3",1
"16449","RELA","A","MMP9",1
"16450","RELA","A","MYC",1
"16451","RELA","A","NCAM1",1
"16452","RELA","A","NFKB1",1
"16453","RELA","A","NFKB2",1
"16454","RELA","A","NFKBIA",1
"16455","RELA","A","NOLC1",1
"16456","RELA","A","NOS2",1
"16457","RELA","A","NOS3",1
"16458","RELA","A","NR4A1",1
"16459","RELA","A","OPTN",1
"16460","RELA","A","PCK2",-1
"16461","RELA","A","PGR",-1
"16462","RELA","A","PIGR",1
"16463","RELA","A","PLAU",1
"16464","RELA","A","PLAUR",1
"16465","RELA","A","PPARA",1
"16466","RELA","A","PPARD",-1
"16467","RELA","A","PTGS2",1
"16468","RELA","A","PTHLH",1
"16469","RELA","A","PTPN13",1
"16470","RELA","A","PTX3",1
"16471","RELA","A","RIPK2",1
"16472","RELA","A","S100A6",1
"16473","RELA","A","SAA2",1
"16474","RELA","A","SELE",1
"16475","RELA","A","SERPINE1",1
"16476","RELA","A","SIRT1",1
"16477","RELA","A","SLC25A27",1
"16478","RELA","A","SNAI1",1
"16479","RELA","A","SOCS3",1
"16480","RELA","A","SOD2",1
"16481","RELA","A","TBX21",1
"16482","RELA","A","THBD",-1
"16483","RELA","A","TIMP1",-1
"16484","RELA","A","TNC",1
"16485","RELA","A","TNF",1
"16486","RELA","A","TNFAIP3",1
"16487","RELA","A","TNFRSF10A",1
"16488","RELA","A","TNFRSF10B",1
"16489","RELA","A","TP53",1
"16490","RELA","A","TRAF1",1
"16491","RELA","A","TRAF2",1
"16492","RELA","A","TRIB3",-1
"16493","RELA","A","VCAM1",1
"16494","RELA","A","VEGFA",1
"16495","RELA","A","VEGFD",1
"16496","RELA","A","WT1",1
"16497","RELA","A","XIAP",1
"16498","RELB","B","ABCB1",1
"16499","RELB","B","CCL19",1
"16500","RELB","B","CCL21",1
"16501","RELB","B","CD40",1
"16502","RELB","B","PIGR",1
"16503","RELB","B","TNFAIP3",1
"16504","RELB","B","BCL2",1
"16505","RELB","B","CD44",1
"16506","RELB","B","IL15",1
"16507","RELB","B","IL6",1
"16508","RELB","B","IRF1",1
"16509","RELB","B","TNIP1",1
"16510","RELB","B","TRAF3",1
"16511","REST","B","BDNF",-1
"16512","REST","B","CARTPT",-1
"16513","REST","B","GLRA1",1
"16514","REST","B","GRIN1",-1
"16515","REST","B","KCNQ2",-1
"16516","REST","B","LIN28A",-1
"16517","REST","B","OPRM1",-1
"16518","REST","B","TUBB3",-1
"16519","REST","B","CACNA1H",-1
"16520","REST","B","CHGA",-1
"16521","REST","B","PCSK1",-1
"16522","REST","B","VGF",-1
"16523","RFX1","C","COL1A2",1
"16524","RFX1","C","MYC",-1
"16525","RFX1","C","PCNA",-1
"16526","RFX1","C","FBRS",1
"16527","RFX1","C","MZF1",1
"16528","RFX1","C","STK32C",1
"16529","RFX1","C","VRK3",1
"16530","RFX1","C","ADGRG1",1
"16531","RFX1","C","ARMC9",1
"16532","RFX1","C","BAIAP3",1
"16533","RFX1","C","BTBD3",1
"16534","RFX1","C","CAMK2A",1
"16535","RFX1","C","CBX8",1
"16536","RFX1","C","CEP112",1
"16537","RFX1","C","CFAP20",1
"16538","RFX1","C","CRIP2",1
"16539","RFX1","C","DIS3L2",1
"16540","RFX1","C","DSE",1
"16541","RFX1","C","EHD1",1
"16542","RFX1","C","FGF1",1
"16543","RFX1","C","FHAD1",1
"16544","RFX1","C","GPR137",1
"16545","RFX1","C","IP6K2",1
"16546","RFX1","C","IQCH",1
"16547","RFX1","C","ITFG2",1
"16548","RFX1","C","KATNIP",1
"16549","RFX1","C","LY6G5C",1
"16550","RFX1","C","MAPRE2",1
"16551","RFX1","C","PDE4A",1
"16552","RFX1","C","PSMB7",1
"16553","RFX1","C","RFX2",1
"16554","RFX1","C","RIIAD1",1
"16555","RFX1","C","SPATA2",1
"16556","RFX1","C","SREK1",1
"16557","RFX1","C","SWSAP1",1
"16558","RFX1","C","SYNGAP1",1
"16559","RFX1","C","TP53BP1",1
"16560","RFX1","C","TRIT1",1
"16561","RFX1","C","ZDHHC1",1
"16562","RFX1","C","ZNF398",1
"16563","RFX2","C","BAIAP3",1
"16564","RFX2","C","CFAP61",1
"16565","RFX2","C","DPCD",1
"16566","RFX2","C","ENDOV",1
"16567","RFX2","C","ENKUR",1
"16568","RFX2","C","KIAA0753",1
"16569","RFX2","C","MAPK10",1
"16570","RFX2","C","MAPRE2",1
"16571","RFX2","C","MAPRE3",1
"16572","RFX2","C","PACRGL",1
"16573","RFX2","C","PDE4A",1
"16574","RFX2","C","PICK1",1
"16575","RFX2","C","POLL",1
"16576","RFX2","C","POLRMT",1
"16577","RFX2","C","PRKCG",1
"16578","RFX2","C","STRN4",1
"16579","RFX2","C","TBCEL",1
"16580","RFX2","C","THAP10",1
"16581","RFX2","C","TTC23L",1
"16582","RFX2","C","TTC30B",1
"16583","RFX2","C","TXNDC17",1
"16584","RFX5","A","CD74",1
"16585","RFX5","A","COL1A2",-1
"16586","RFX5","A","HLA-DMA",1
"16587","RFX5","A","HLA-DMB",1
"16588","RFX5","A","HLA-DOA",1
"16589","RFX5","A","HLA-DOB",1
"16590","RFX5","A","HLA-DPA1",1
"16591","RFX5","A","HLA-DPB1",1
"16592","RFX5","A","HLA-DQA1",1
"16593","RFX5","A","HLA-DQA2",1
"16594","RFX5","A","HLA-DQB1",1
"16595","RFX5","A","HLA-DRA",1
"16596","RFX5","A","HLA-DRB1",1
"16597","RFX5","A","HLA-DRB3",1
"16598","RFX5","A","HLA-DRB4",1
"16599","RFX5","A","HLA-DRB5",1
"16600","RUNX1","A","ARHGAP10",1
"16601","RUNX1","A","CSF1R",1
"16602","RUNX1","A","FYB1",1
"16603","RUNX1","A","HIVEP3",1
"16604","RUNX1","A","IL2",1
"16605","RUNX1","A","IL3",-1
"16606","RUNX1","A","ITGAX",1
"16607","RUNX1","A","ITGB2",1
"16608","RUNX1","A","KLK3",1
"16609","RUNX1","A","LCP2",1
"16610","RUNX1","A","LGALS3",1
"16611","RUNX1","A","MAD2L1",-1
"16612","RUNX1","A","MECOM",1
"16613","RUNX1","A","NFKB1",1
"16614","RUNX1","A","PIK3CD",1
"16615","RUNX1","A","PRKCB",1
"16616","RUNX1","A","PRKCQ",1
"16617","RUNX1","A","PRR5L",1
"16618","RUNX1","A","RORC",1
"16619","RUNX1","A","SMAD3",1
"16620","RUNX1","A","SPI1",1
"16621","RUNX2","C","ESR1",-1
"16622","RUNX2","C","IBSP",1
"16623","RUNX2","C","LGALS3",1
"16624","RUNX2","C","MMP13",1
"16625","RUNX2","C","ITGBL1",1
"16626","RUNX2","C","PSD3",1
"16627","RUNX2","C","RUNX1",1
"16628","RUNX2","C","AFF3",1
"16629","RUNX2","C","ALCAM",1
"16630","RUNX2","C","AMPD3",1
"16631","RUNX2","C","ANKRD44",1
"16632","RUNX2","C","APP",1
"16633","RUNX2","C","ATP8B4",1
"16634","RUNX2","C","CACNA1C",1
"16635","RUNX2","C","CBLB",1
"16636","RUNX2","C","CDH11",1
"16637","RUNX2","C","CHN2",1
"16638","RUNX2","C","COL14A1",1
"16639","RUNX2","C","CSGALNACT1",1
"16640","RUNX2","C","CUEDC1",1
"16641","RUNX2","C","DOCK10",1
"16642","RUNX2","C","DOCK2",1
"16643","RUNX2","C","DPYD",1
"16644","RUNX2","C","ETS1",1
"16645","RUNX2","C","FARP1",1
"16646","RUNX2","C","FAT1",1
"16647","RUNX2","C","GLI3",1
"16648","RUNX2","C","GRAMD2B",1
"16649","RUNX2","C","GULP1",1
"16650","RUNX2","C","HMCN1",1
"16651","RUNX2","C","ITPR1",1
"16652","RUNX2","C","KIAA1217",1
"16653","RUNX2","C","LRIG1",1
"16654","RUNX2","C","MAPKAP1",1
"16655","RUNX2","C","MET",1
"16656","RUNX2","C","MICAL2",1
"16657","RUNX2","C","MID1",1
"16658","RUNX2","C","MRPS27",1
"16659","RUNX2","C","MYOF",1
"16660","RUNX2","C","NABP1",1
"16661","RUNX2","C","NEDD4L",1
"16662","RUNX2","C","NRG1",1
"16663","RUNX2","C","OSBPL3",1
"16664","RUNX2","C","PACSIN2",1
"16665","RUNX2","C","PAPPA",1
"16666","RUNX2","C","PBX1",1
"16667","RUNX2","C","PIP4K2A",1
"16668","RUNX2","C","PLCB1",1
"16669","RUNX2","C","PPARG",1
"16670","RUNX2","C","PTK2",1
"16671","RUNX2","C","PTPRM",1
"16672","RUNX2","C","RBMS3",1
"16673","RUNX2","C","RFTN1",1
"16674","RUNX2","C","SEMA5A",1
"16675","RUNX2","C","SVIL",1
"16676","RUNX2","C","TBXAS1",1
"16677","RUNX2","C","TCF4",1
"16678","RUNX2","C","TENM2",1
"16679","RUNX2","C","TIAM2",1
"16680","RUNX2","C","TLE4",1
"16681","RUNX2","C","TNS1",1
"16682","RUNX2","C","TPRG1",1
"16683","RUNX2","C","TSPAN5",1
"16684","RUNX2","C","WIPF1",1
"16685","RUNX2","C","WNT5B",1
"16686","RUNX3","B","CASP8",1
"16687","RUNX3","B","CFLAR",-1
"16688","RUNX3","B","ICAM3",-1
"16689","RUNX3","B","MMP9",-1
"16690","RUNX3","B","RUNX1",-1
"16691","RUNX3","B","TCF4",1
"16692","RUNX3","B","CIITA",1
"16693","RUNX3","B","CYTIP",1
"16694","RUNX3","B","DOCK2",1
"16695","RUNX3","B","FYN",1
"16696","RUNX3","B","PAX5",1
"16697","RUNX3","B","TCF7",1
"16698","RXRA","A","ABCB11",1
"16699","RXRA","A","ABCC3",-1
"16700","RXRA","A","CPT1B",1
"16701","RXRA","A","CXCR5",1
"16702","RXRA","A","CYP3A4",1
"16703","RXRA","A","CYP7A1",1
"16704","RXRA","A","HNF1A",1
"16705","RXRA","A","HSD17B2",1
"16706","RXRA","A","NOL7",1
"16707","RXRA","A","NR1H3",1
"16708","RXRA","A","PLD1",1
"16709","RXRA","A","SREBF1",1
"16710","RXRB","D","ANGPTL4",1
"16711","RXRB","D","APOA5",1
"16712","RXRB","D","CPT1C",1
"16713","RXRB","D","CYP27A1",1
"16714","RXRB","D","PLIN5",1
"16715","RXRB","D","SORBS1",1
"16716","RXRB","D","ABCG1",1
"16717","RXRB","D","CBX4",1
"16718","RXRB","D","GPRC5A",1
"16719","RXRB","D","LRP1",1
"16720","RXRB","D","SLC27A1",1
"16721","SATB1","D","CD8B",-1
"16722","SATB1","D","FOXP2",-1
"16723","SATB1","D","FRYL",-1
"16724","SATB1","D","JMY",-1
"16725","SATB1","D","NUMA1",-1
"16726","SATB1","D","SAMD12",-1
"16727","SATB1","D","TMEM245",-1
"16728","SATB1","D","ZBTB44",-1
"16729","SATB1","D","ZNF827",-1
"16730","SATB1","D","ABCA13",-1
"16731","SATB1","D","AC004069.2",-1
"16732","SATB1","D","AC006042.8",-1
"16733","SATB1","D","AC009310.1",-1
"16734","SATB1","D","AC012501.3",-1
"16735","SATB1","D","AC012506.3",-1
"16736","SATB1","D","AC090018.1",-1
"16737","SATB1","D","AC097467.2",-1
"16738","SATB1","D","AC104809.2",-1
"16739","SATB1","D","AC108448.2",-1
"16740","SATB1","D","AC114783.1",-1
"16741","SATB1","D","ACOT9",-1
"16742","SATB1","D","ACTBP1",-1
"16743","SATB1","D","ACTG1P21",-1
"16744","SATB1","D","ACTG2",-1
"16745","SATB1","D","ADAM28",-1
"16746","SATB1","D","AF127936.5",-1
"16747","SATB1","D","AKAP13",-1
"16748","SATB1","D","AKR1C6P",-1
"16749","SATB1","D","ALB",-1
"16750","SATB1","D","ALCAM",-1
"16751","SATB1","D","ALDH1A3",-1
"16752","SATB1","D","AMY2B",-1
"16753","SATB1","D","ANK1",-1
"16754","SATB1","D","ANKRD34C",-1
"16755","SATB1","D","ANO2",-1
"16756","SATB1","D","ARAP1",-1
"16757","SATB1","D","ARHGAP10",-1
"16758","SATB1","D","ARHGAP8",-1
"16759","SATB1","D","ARHGEF28",-1
"16760","SATB1","D","ARSG",-1
"16761","SATB1","D","ASAH1",-1
"16762","SATB1","D","ASIC2",-1
"16763","SATB1","D","ASTL",-1
"16764","SATB1","D","ATP5MFP3",-1
"16765","SATB1","D","ATP6V1H",-1
"16766","SATB1","D","AUTS2",-1
"16767","SATB1","D","BANF1P1",-1
"16768","SATB1","D","BCL2",1
"16769","SATB1","D","BNIP3P22",-1
"16770","SATB1","D","BRD9",-1
"16771","SATB1","D","BST2",-1
"16772","SATB1","D","BTK",-1
"16773","SATB1","D","BTNL8",-1
"16774","SATB1","D","C1ORF61",-1
"16775","SATB1","D","C2ORF74",-1
"16776","SATB1","D","CABIN1",-1
"16777","SATB1","D","CAPN1",-1
"16778","SATB1","D","CBFA2T2",-1
"16779","SATB1","D","CC2D2A",-1
"16780","SATB1","D","CCDC102B",-1
"16781","SATB1","D","CCDC13",-1
"16782","SATB1","D","CCDC171",-1
"16783","SATB1","D","CCDC175",-1
"16784","SATB1","D","CCDC7",-1
"16785","SATB1","D","CCNY",-1
"16786","SATB1","D","CCSER1",-1
"16787","SATB1","D","CD163L1",-1
"16788","SATB1","D","CD70",-1
"16789","SATB1","D","CD8A",-1
"16790","SATB1","D","CDC16",-1
"16791","SATB1","D","CDH11",-1
"16792","SATB1","D","CDH18",-1
"16793","SATB1","D","CDK4",1
"16794","SATB1","D","CDK5RAP3",-1
"16795","SATB1","D","CDK6",-1
"16796","SATB1","D","CDKL4",-1
"16797","SATB1","D","CEMP1",-1
"16798","SATB1","D","CENPE",-1
"16799","SATB1","D","CFAP54",-1
"16800","SATB1","D","CFAP65",-1
"16801","SATB1","D","CHN2",-1
"16802","SATB1","D","CHODL",-1
"16803","SATB1","D","CHRNB4",-1
"16804","SATB1","D","CLDN10",-1
"16805","SATB1","D","CLEC5A",-1
"16806","SATB1","D","CLIC5",-1
"16807","SATB1","D","CLSTN2",-1
"16808","SATB1","D","CMTM3",-1
"16809","SATB1","D","CNTN5",-1
"16810","SATB1","D","CNTNAP2",-1
"16811","SATB1","D","COBL",-1
"16812","SATB1","D","COL27A1",-1
"16813","SATB1","D","COX6CP5",-1
"16814","SATB1","D","CPA6",-1
"16815","SATB1","D","CR2",-1
"16816","SATB1","D","CSMD3",-1
"16817","SATB1","D","CTC",-1
"16818","SATB1","D","CTD",-1
"16819","SATB1","D","CTLA4",-1
"16820","SATB1","D","CTTNBP2",-1
"16821","SATB1","D","CXCL3",-1
"16822","SATB1","D","CYBB",-1
"16823","SATB1","D","CYCSP45",-1
"16824","SATB1","D","CYP2E1",-1
"16825","SATB1","D","CYP4F8",-1
"16826","SATB1","D","DCHS2",-1
"16827","SATB1","D","DDX53",-1
"16828","SATB1","D","DENND2B",-1
"16829","SATB1","D","DEPDC5",-1
"16830","SATB1","D","DGKI",-1
"16831","SATB1","D","DIAPH2",-1
"16832","SATB1","D","DIAPH3",-1
"16833","SATB1","D","DIMT1P1",-1
"16834","SATB1","D","DIP2C",-1
"16835","SATB1","D","DNAH6",-1
"16836","SATB1","D","DNALI1",-1
"16837","SATB1","D","DRP2",-1
"16838","SATB1","D","DYNC1I1",-1
"16839","SATB1","D","DYNC1I2",-1
"16840","SATB1","D","DYNC1LI2",-1
"16841","SATB1","D","EFCAB3",-1
"16842","SATB1","D","ELF2",-1
"16843","SATB1","D","ELP4",-1
"16844","SATB1","D","EPB41L5",-1
"16845","SATB1","D","EPHB1",-1
"16846","SATB1","D","EPS15L1",-1
"16847","SATB1","D","ERO1B",-1
"16848","SATB1","D","ERRFI1",-1
"16849","SATB1","D","EXT2",-1
"16850","SATB1","D","EYS",-1
"16851","SATB1","D","F13A1",-1
"16852","SATB1","D","FAM8A6P",-1
"16853","SATB1","D","FCER1A",-1
"16854","SATB1","D","FGF5",-1
"16855","SATB1","D","FGGY",-1
"16856","SATB1","D","FIGLA",-1
"16857","SATB1","D","FLNB",-1
"16858","SATB1","D","FMNL2",-1
"16859","SATB1","D","FMO10P",-1
"16860","SATB1","D","FRMPD1",-1
"16861","SATB1","D","GABRA5",-1
"16862","SATB1","D","GABRB3",-1
"16863","SATB1","D","GALK1",-1
"16864","SATB1","D","GATA3",1
"16865","SATB1","D","GATM",-1
"16866","SATB1","D","GDAP1",-1
"16867","SATB1","D","GIMAP3P",-1
"16868","SATB1","D","GINS4",-1
"16869","SATB1","D","GLI1",-1
"16870","SATB1","D","GMCL1",-1
"16871","SATB1","D","GNL3LP1",-1
"16872","SATB1","D","GOLGA3",-1
"16873","SATB1","D","GRID2",-1
"16874","SATB1","D","GRIP1",-1
"16875","SATB1","D","GRM4",-1
"16876","SATB1","D","GSN",-1
"16877","SATB1","D","GTDC1",-1
"16878","SATB1","D","H3C9P",-1
"16879","SATB1","D","HBE1",1
"16880","SATB1","D","HDAC1",-1
"16881","SATB1","D","HIBCH",-1
"16882","SATB1","D","HIPK4",-1
"16883","SATB1","D","HLCS",-1
"16884","SATB1","D","HMGB3P24",-1
"16885","SATB1","D","HMGN2P13",-1
"16886","SATB1","D","HNRNPA1P23",-1
"16887","SATB1","D","HSD17B11",-1
"16888","SATB1","D","HSP90AB2P",-1
"16889","SATB1","D","HSPA8P13",-1
"16890","SATB1","D","HSPB1",-1
"16891","SATB1","D","IKBKG",-1
"16892","SATB1","D","IL13RA1",-1
"16893","SATB1","D","IL19",-1
"16894","SATB1","D","IL2",-1
"16895","SATB1","D","IL2RA",-1
"16896","SATB1","D","IL4",1
"16897","SATB1","D","IL5",-1
"16898","SATB1","D","ILDR2",-1
"16899","SATB1","D","INHBA",-1
"16900","SATB1","D","INHBB",-1
"16901","SATB1","D","IQCG",-1
"16902","SATB1","D","ITPR1",-1
"16903","SATB1","D","IVD",-1
"16904","SATB1","D","JPX",-1
"16905","SATB1","D","JSRP1",-1
"16906","SATB1","D","KALRN",-1
"16907","SATB1","D","KCNK2",-1
"16908","SATB1","D","KCNMA1",-1
"16909","SATB1","D","KIAA1755",-1
"16910","SATB1","D","KIF12",-1
"16911","SATB1","D","KNOP1P3",-1
"16912","SATB1","D","KRT78",-1
"16913","SATB1","D","KRT8P30",-1
"16914","SATB1","D","LARS2",-1
"16915","SATB1","D","LEMD1",-1
"16916","SATB1","D","LINC00582",-1
"16917","SATB1","D","LINC00618",-1
"16918","SATB1","D","LINC00691",-1
"16919","SATB1","D","LINC01375",-1
"16920","SATB1","D","LINC01377",-1
"16921","SATB1","D","LINC01398",-1
"16922","SATB1","D","LINC01535",-1
"16923","SATB1","D","LINC01645",-1
"16924","SATB1","D","LINC01947",-1
"16925","SATB1","D","LINC01950",-1
"16926","SATB1","D","LINC02118",-1
"16927","SATB1","D","LINC02147",-1
"16928","SATB1","D","LINC02603",-1
"16929","SATB1","D","LL0XNC01",-1
"16930","SATB1","D","LLNLF",-1
"16931","SATB1","D","LRP1B",-1
"16932","SATB1","D","LRRC66",-1
"16933","SATB1","D","LYPD8",-1
"16934","SATB1","D","MAD1L1",-1
"16935","SATB1","D","MBD5",-1
"16936","SATB1","D","MCM5",-1
"16937","SATB1","D","MECOM",-1
"16938","SATB1","D","MID1",-1
"16939","SATB1","D","MIR101",-1
"16940","SATB1","D","MIR3149",-1
"16941","SATB1","D","MIR365B",-1
"16942","SATB1","D","MIR4659A",-1
"16943","SATB1","D","MIR4660",-1
"16944","SATB1","D","MIR4731",-1
"16945","SATB1","D","MIR5089",-1
"16946","SATB1","D","MIR548AJ1",-1
"16947","SATB1","D","MIR633",-1
"16948","SATB1","D","MKI67",1
"16949","SATB1","D","MSRA",-1
"16950","SATB1","D","MTHFSD",-1
"16951","SATB1","D","MX2",-1
